timestamp,step,epoch,train_loss,eval_loss,learning_rate,examples_seen,examples_per_sec,no_truncation,context_only_truncated,assistant_partial_loss,assistant_complete_loss,skipped_no_labels
2026-01-13 12:29:01,340,0.0523,0.7829,,0.00019974237428456676,10880,,0,0,0,0,0
2026-01-13 12:30:04,350,0.0539,0.7921,,0.00019970536871788045,11200,,0,0,0,0,0
2026-01-13 12:31:07,360,0.0554,0.7995,,0.0001996658845969367,11520,,0,0,0,0,0
2026-01-13 12:32:07,370,0.057,0.8017,,0.00019962392290326283,11840,,0,0,0,0,0
2026-01-13 12:33:09,380,0.0585,0.8084,,0.0001995794846799755,12160,,0,0,0,0,0
2026-01-13 12:34:13,390,0.06,0.7853,,0.00019953257103175496,12480,,0,0,0,0,0
2026-01-13 12:35:17,400,0.0616,0.7791,,0.00019948318312481745,12800,,0,0,0,0,0
2026-01-13 12:36:20,410,0.0631,0.7547,,0.00019943132218688624,13120,,0,0,0,0,0
2026-01-13 12:37:23,420,0.0647,0.7965,,0.0001993769895071613,13440,,0,0,0,0,0
2026-01-13 12:38:25,430,0.0662,0.7728,,0.00019932018643628694,13760,,0,0,0,0,0
2026-01-13 12:39:27,440,0.0677,0.8271,,0.00019926091438631844,14080,,0,0,0,0,0
2026-01-13 12:40:30,450,0.0693,0.8162,,0.00019919917483068696,14400,,0,0,0,0,0
2026-01-13 12:41:32,460,0.0708,0.7753,,0.00019913496930416274,14720,,0,0,0,0,0
2026-01-13 12:42:34,470,0.0724,0.8332,,0.00019906829940281715,15040,,0,0,0,0,0
2026-01-13 12:43:37,480,0.0739,0.8051,,0.00019899916678398286,15360,,0,0,0,0,0
2026-01-13 12:44:42,490,0.0754,0.7929,,0.0001989275731662128,15680,,0,0,0,0,0
2026-01-13 12:45:43,500,0.077,0.8137,,0.0001988535203292372,16000,,0,0,0,0,0
2026-01-13 12:46:44,510,0.0785,0.7719,,0.00019877701011391955,16320,,0,0,0,0,0
2026-01-13 12:47:45,520,0.0801,0.8164,,0.00019869804442221086,16640,,0,0,0,0,0
2026-01-13 12:48:47,530,0.0816,0.7635,,0.00019861662521710222,16960,,0,0,0,0,0
2026-01-13 12:49:49,540,0.0831,0.7611,,0.00019853275452257605,17280,,0,0,0,0,0
2026-01-13 12:50:49,550,0.0847,0.7894,,0.00019844643442355588,17600,,0,0,0,0,0
2026-01-13 12:51:52,560,0.0862,0.7923,,0.0001983576670658544,17920,,0,0,0,0,0
2026-01-13 12:52:53,570,0.0877,0.8223,,0.0001982664546561203,18240,,0,0,0,0,0
2026-01-13 12:53:55,580,0.0893,0.8392,,0.0001981727994617831,18560,,0,0,0,0,0
2026-01-13 12:55:00,590,0.0908,0.7875,,0.00019807670381099713,18880,,0,0,0,0,0
2026-01-13 12:56:04,600,0.0924,0.7897,,0.00019797817009258343,19200,,0,0,0,0,0
2026-01-13 12:57:05,610,0.0939,0.7766,,0.00019787720075597047,19520,,0,0,0,0,0
2026-01-13 12:58:08,620,0.0954,0.8022,,0.00019777379831113323,19840,,0,0,0,0,0
2026-01-13 12:59:12,630,0.097,0.7926,,0.0001976679653285307,20160,,0,0,0,0,0
2026-01-13 13:00:15,640,0.0985,0.7895,,0.0001975597044390423,20480,,0,0,0,0,0
2026-01-13 13:01:20,650,0.1001,0.7594,,0.00019744901833390204,20800,,0,0,0,0,0
2026-01-13 13:02:26,660,0.1016,0.8008,,0.00019733590976463194,21120,,0,0,0,0,0
2026-01-13 13:03:26,670,0.1031,0.8012,,0.00019722038154297358,21440,,0,0,0,0,0
2026-01-13 13:04:29,680,0.1047,0.8061,,0.00019710243654081803,21760,,0,0,0,0,0
2026-01-13 13:05:32,690,0.1062,0.8068,,0.0001969820776901347,22080,,0,0,0,0,0
2026-01-13 13:06:34,700,0.1078,0.8044,,0.00019685930798289837,22400,,0,0,0,0,0
2026-01-13 13:07:34,710,0.1093,0.7883,,0.00019673413047101464,22720,,0,0,0,0,0
2026-01-13 13:08:37,720,0.1108,0.79,,0.00019660654826624425,23040,,0,0,0,0,0
2026-01-13 13:09:40,730,0.1124,0.8,,0.0001964765645401258,23360,,0,0,0,0,0
2026-01-13 13:10:47,740,0.1139,0.7916,,0.00019634418252389662,23680,,0,0,0,0,0
2026-01-13 13:11:49,750,0.1155,0.769,,0.00019620940550841277,24000,,0,0,0,0,0
2026-01-13 13:12:52,760,0.117,0.7803,,0.00019607223684406697,24320,,0,0,0,0,0
2026-01-13 13:13:56,770,0.1185,0.7813,,0.00019593267994070547,24640,,0,0,0,0,0
2026-01-13 13:14:59,780,0.1201,0.819,,0.00019579073826754323,24960,,0,0,0,0,0
2026-01-13 13:16:01,790,0.1216,0.8139,,0.0001956464153530777,25280,,0,0,0,0,0
2026-01-13 13:17:03,800,0.1232,0.7952,,0.00019549971478500106,25600,,0,0,0,0,0
2026-01-13 13:18:07,810,0.1247,0.7838,,0.00019535064021011117,25920,,0,0,0,0,0
2026-01-13 13:19:10,820,0.1262,0.7633,,0.00019519919533422063,26240,,0,0,0,0,0
2026-01-13 13:20:13,830,0.1278,0.7605,,0.00019504538392206498,26560,,0,0,0,0,0
2026-01-13 13:21:14,840,0.1293,0.8116,,0.00019488920979720902,26880,,0,0,0,0,0
2026-01-13 13:22:17,850,0.1309,0.7908,,0.00019473067684195155,27200,,0,0,0,0,0
2026-01-13 13:23:21,860,0.1324,0.7961,,0.00019456978899722914,27520,,0,0,0,0,0
2026-01-13 13:24:26,870,0.1339,0.8001,,0.000194406550262518,27840,,0,0,0,0,0
2026-01-13 13:25:27,880,0.1355,0.8152,,0.00019424096469573468,28160,,0,0,0,0,0
2026-01-13 13:26:31,890,0.137,0.8106,,0.00019407303641313502,28480,,0,0,0,0,0
2026-01-13 13:27:32,900,0.1386,0.794,,0.00019390276958921202,28800,,0,0,0,0,0
2026-01-13 13:28:34,910,0.1401,0.7942,,0.00019373016845659194,29120,,0,0,0,0,0
2026-01-13 13:29:37,920,0.1416,0.7992,,0.00019355523730592907,29440,,0,0,0,0,0
2026-01-13 13:30:38,930,0.1432,0.7863,,0.0001933779804857992,29760,,0,0,0,0,0
2026-01-13 13:31:39,940,0.1447,0.8301,,0.00019319840240259134,30080,,0,0,0,0,0
2026-01-13 13:32:44,950,0.1462,0.8054,,0.00019301650752039836,30400,,0,0,0,0,0
2026-01-13 13:33:48,960,0.1478,0.7768,,0.00019283230036090595,30720,,0,0,0,0,0
2026-01-13 13:34:53,970,0.1493,0.8123,,0.00019264578550328007,31040,,0,0,0,0,0
2026-01-13 13:35:55,980,0.1509,0.797,,0.00019245696758405344,31360,,0,0,0,0,0
2026-01-13 13:36:58,990,0.1524,0.7904,,0.00019226585129700986,31680,,0,0,0,0,0
2026-01-13 13:38:01,1000,0.1539,0.8043,,0.00019207244139306804,32000,,0,0,0,0,0
2026-01-13 14:11:17,1000,0.1539,,0.7928532958030701,,32000,,0,0,0,0,0
2026-01-13 14:12:45,1010,0.1555,0.7979,,0.00019187674268016295,32320,,0,0,0,0,0
2026-01-13 14:13:48,1020,0.157,0.7765,,0.00019167876002312677,32640,,0,0,0,0,0
2026-01-13 14:14:52,1030,0.1586,0.8245,,0.00019147849834356764,32960,,0,0,0,0,0
2026-01-13 14:15:54,1040,0.1601,0.7945,,0.00019127596261974742,33280,,0,0,0,0,0
2026-01-13 14:16:57,1050,0.1616,0.8003,,0.00019107115788645807,33600,,0,0,0,0,0
2026-01-13 14:17:59,1060,0.1632,0.7878,,0.00019086408923489625,33920,,0,0,0,0,0
2026-01-13 14:19:00,1070,0.1647,0.8121,,0.00019065476181253686,34240,,0,0,0,0,0
2026-01-13 14:20:05,1080,0.1663,0.8064,,0.00019044318082300522,34560,,0,0,0,0,0
2026-01-13 14:21:09,1090,0.1678,0.8008,,0.00019022935152594747,34880,,0,0,0,0,0
2026-01-13 14:22:12,1100,0.1693,0.8172,,0.0001900132792369,35200,,0,0,0,0,0
2026-01-13 14:23:14,1110,0.1709,0.8169,,0.00018979496932715727,35520,,0,0,0,0,0
2026-01-13 14:24:17,1120,0.1724,0.8069,,0.00018957442722363822,35840,,0,0,0,0,0
2026-01-13 14:25:18,1130,0.174,0.8019,,0.0001893516584087514,36160,,0,0,0,0,0
2026-01-13 14:26:19,1140,0.1755,0.8126,,0.0001891266684202588,36480,,0,0,0,0,0
2026-01-13 14:27:22,1150,0.177,0.8101,,0.00018889946285113803,36800,,0,0,0,0,0
2026-01-13 14:28:26,1160,0.1786,0.7738,,0.00018867004734944324,37120,,0,0,0,0,0
2026-01-13 14:29:28,1170,0.1801,0.7945,,0.00018843842761816497,37440,,0,0,0,0,0
2026-01-13 14:30:29,1180,0.1817,0.8084,,0.00018820460941508814,37760,,0,0,0,0,0
2026-01-13 14:31:32,1190,0.1832,0.8029,,0.0001879685985526491,38080,,0,0,0,0,0
2026-01-13 14:32:33,1200,0.1847,0.8008,,0.00018773040089779087,38400,,0,0,0,0,0
2026-01-13 14:33:33,1210,0.1863,0.7883,,0.00018749002237181768,38720,,0,0,0,0,0
2026-01-13 14:34:34,1220,0.1878,0.8172,,0.00018724746895024743,39040,,0,0,0,0,0
2026-01-13 14:35:38,1230,0.1894,0.788,,0.00018700274666266328,39360,,0,0,0,0,0
2026-01-13 14:36:41,1240,0.1909,0.8012,,0.00018675586159256385,39680,,0,0,0,0,0
2026-01-13 14:37:44,1250,0.1924,0.7718,,0.0001865068198772118,40000,,0,0,0,0,0
2026-01-13 14:38:47,1260,0.194,0.8139,,0.00018625562770748145,40320,,0,0,0,0,0
2026-01-13 14:39:49,1270,0.1955,0.8128,,0.0001860022913277048,40640,,0,0,0,0,0
2026-01-13 14:40:53,1280,0.1971,0.8125,,0.0001857468170355162,40960,,0,0,0,0,0
2026-01-13 14:41:58,1290,0.1986,0.7838,,0.00018548921118169607,41280,,0,0,0,0,0
2026-01-13 14:42:58,1300,0.2001,0.8032,,0.00018522948017001274,41600,,0,0,0,0,0
2026-01-13 14:44:01,1310,0.2017,0.7825,,0.00018496763045706337,41920,,0,0,0,0,0
